trialIndexGlobal,timestampMs,mouseX,mouseY
43,84434,830,577
43,84534,796,604
43,84634,720,640
43,84751,745,567
43,84851,803,548
43,84951,805,548
43,85067,805,548
43,85168,867,541
43,85284,987,552
43,85383,997,554
43,85483,991,543
43,85583,955,509
43,85684,925,513
43,85784,907,515
43,85884,907,515
43,86000,906,517
43,86101,897,527
43,86217,1063,551
43,86317,1147,593
43,86434,1169,617
43,86534,1172,622
43,86634,1183,643
43,86751,1157,615
43,86868,1150,597
43,86983,1087,601
43,87085,994,583
43,87201,931,556
43,87317,905,547
43,87417,999,528
43,87517,1041,514
43,87617,1064,493
43,87733,1077,483
43,87834,1053,484
43,87949,1071,468
43,88050,1003,488
43,88150,980,491
43,88266,705,563
43,88366,683,565
43,88466,722,540
43,88566,780,509
43,88666,875,508
43,88735,910,543
44,88767,925,569
44,88867,939,724
44,88984,939,810
44,89100,921,817
44,89201,785,763
44,89301,799,635
44,89416,832,617
44,89517,832,617
44,89633,832,617
44,89733,832,617
44,89833,832,617
44,89934,732,631
44,90050,633,605
44,90150,620,589
44,90266,716,552
44,90366,839,564
44,90467,930,593
44,90567,976,602
44,90668,950,586
44,90784,805,565
44,90899,766,542
44,91000,765,537
44,91100,765,527
44,91129,765,527
45,91200,765,527
45,91300,765,527
45,91417,765,527
45,91517,765,527
45,91634,765,527
45,91750,765,527
45,91850,765,527
45,91966,765,527
45,92066,765,527
45,92167,765,527
45,92267,765,527
45,92367,765,527
45,92467,765,527
45,92567,819,493
45,92667,882,467
45,92767,939,487
45,92867,1018,538
45,92984,1041,547
45,93085,1043,541
45,93199,1119,499
45,93300,1137,501
45,93417,1139,563
45,93517,1123,618
45,93618,992,647
45,93733,735,611
45,93834,715,596
45,93950,683,553
45,94051,723,550
45,94151,899,553
45,94251,1012,553
45,94367,1069,550
45,94483,1082,571
45,94583,1077,642
45,94683,1059,697
45,94784,1158,537
45,94884,1257,304
45,95000,1261,302
45,95100,1257,269
45,95194,1256,269
46,95200,1256,269
46,95301,1256,269
46,95417,1256,269
46,95517,1166,365
46,95619,975,464
46,95732,971,464
46,95832,971,464
46,95933,971,464
46,96033,971,464
46,96133,971,464
