trialIndexGlobal,timestampMs,mouseX,mouseY
10,65027,893,213
10,65143,893,213
10,65243,892,315
10,65359,821,630
10,65476,810,649
10,65591,803,655
10,65691,800,619
10,65807,800,609
10,65813,800,609
11,65991,800,608
11,66107,823,565
11,66223,815,275
11,66323,775,191
11,66439,806,167
11,66556,808,162
11,66672,808,160
11,66788,805,164
11,66905,805,164
11,67021,805,164
11,67137,805,164
11,67254,805,164
11,67370,805,164
11,67486,805,166
11,67603,805,166
11,67719,805,166
11,67836,805,166
11,67952,805,166
11,68068,805,166
11,68185,805,166
11,68301,805,166
11,68417,803,166
11,68534,765,348
11,68650,754,344
11,68766,688,420
11,68866,649,465
11,68982,645,441
11,69098,646,427
11,69198,653,432
11,69298,653,471
11,69414,653,475
11,69514,694,478
11,69631,701,478
11,69747,704,462
11,69863,682,351
11,69963,674,319
11,70079,657,251
11,70196,656,240
11,70312,694,242
11,70428,744,228
11,70545,765,227
11,70661,790,219
11,70778,812,212
11,70894,815,214
11,70994,815,315
11,71110,803,549
11,71210,803,582
11,71327,796,617
11,71443,796,617
11,71519,796,608
12,71692,796,608
12,71792,794,607
12,71909,779,581
12,72024,768,562
12,72140,768,559
12,72257,768,559
12,72373,768,559
12,72489,768,559
12,72606,768,559
12,72706,768,559
12,72822,768,559
12,72939,768,559
12,73055,768,559
12,73171,768,559
12,73287,768,559
12,73387,768,559
12,73503,768,559
12,73620,768,559
12,73736,768,559
12,73852,768,559
12,73968,768,559
12,74069,783,557
12,74185,814,556
12,74301,771,348
12,74418,786,357
12,74534,807,351
12,74650,818,441
12,74766,818,460
12,74883,818,460
12,75000,818,462
12,75116,795,370
12,75232,795,314
12,75348,795,314
12,75464,796,305
12,75581,797,223
12,75697,797,223
12,75813,741,207
12,75913,739,207
12,76030,695,212
12,76146,600,235
12,76263,600,235
12,76379,619,236
12,76495,790,420
12,76612,803,564
12,76728,800,606
12,76828,798,604
12,76871,798,603
13,77044,797,602
13,77160,797,586
13,77260,794,557
13,77376,793,553
13,77493,793,553
13,77625,793,553
13,77742,793,553
13,77858,793,553
13,77974,793,553
13,78075,793,553
13,78190,793,553
13,78307,793,553
13,78423,793,553
13,78523,793,553
13,78639,793,553
13,78756,793,553
13,78872,793,553
13,78989,793,553
13,79105,793,553
13,79221,793,553
13,79338,793,553
13,79454,835,552
13,79570,768,348
13,79687,769,348
13,79787,770,349
13,79902,790,313
13,80019,805,352
13,80135,809,450
13,80235,823,468
13,80351,824,470
13,80451,710,406
13,80567,609,369
13,80667,607,369
13,80783,613,360
13,80900,637,256
13,81016,639,204
